image_path,label,label_code,label_name,label_id,full_path
c0_safe_driving/img_54109.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_54109.jpg
c0_safe_driving/img_33890.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_33890.jpg
c0_safe_driving/img_59118.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_59118.jpg
c0_safe_driving/img_48547.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_48547.jpg
c0_safe_driving/img_44903.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_44903.jpg
c0_safe_driving/img_32510.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_32510.jpg
c0_safe_driving/img_73423.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_73423.jpg
c0_safe_driving/img_42043.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_42043.jpg
c0_safe_driving/img_95760.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_95760.jpg
c0_safe_driving/img_2093.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_2093.jpg
c0_safe_driving/img_89689.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_89689.jpg
c0_safe_driving/img_2528.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_2528.jpg
c0_safe_driving/img_71138.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_71138.jpg
c0_safe_driving/img_13950.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_13950.jpg
c0_safe_driving/img_81441.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_81441.jpg
c0_safe_driving/img_57869.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_57869.jpg
c0_safe_driving/img_76497.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_76497.jpg
c0_safe_driving/img_60373.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_60373.jpg
c0_safe_driving/img_32299.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_32299.jpg
c0_safe_driving/img_41948.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_41948.jpg
c0_safe_driving/img_17723.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_17723.jpg
c0_safe_driving/img_71412.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_71412.jpg
c0_safe_driving/img_3824.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_3824.jpg
c0_safe_driving/img_31937.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_31937.jpg
c0_safe_driving/img_101383.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_101383.jpg
c0_safe_driving/img_74493.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_74493.jpg
c0_safe_driving/img_19386.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_19386.jpg
c0_safe_driving/img_35525.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_35525.jpg
c0_safe_driving/img_57112.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_57112.jpg
c0_safe_driving/img_98271.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_98271.jpg
c0_safe_driving/img_72493.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_72493.jpg
c0_safe_driving/img_35515.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_35515.jpg
c0_safe_driving/img_42895.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_42895.jpg
c0_safe_driving/img_87969.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_87969.jpg
c0_safe_driving/img_25185.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_25185.jpg
c0_safe_driving/img_77696.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_77696.jpg
c0_safe_driving/img_81643.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_81643.jpg
c0_safe_driving/img_56666.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_56666.jpg
c0_safe_driving/img_96741.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_96741.jpg
c0_safe_driving/img_39839.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_39839.jpg
c0_safe_driving/img_71304.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_71304.jpg
c0_safe_driving/img_94969.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_94969.jpg
c0_safe_driving/img_35779.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_35779.jpg
c0_safe_driving/img_78560.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_78560.jpg
c0_safe_driving/img_31997.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_31997.jpg
c0_safe_driving/img_10012.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_10012.jpg
c0_safe_driving/img_29163.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_29163.jpg
c0_safe_driving/img_18680.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_18680.jpg
c0_safe_driving/img_57420.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_57420.jpg
c0_safe_driving/img_57373.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_57373.jpg
c0_safe_driving/img_95086.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_95086.jpg
c0_safe_driving/img_9457.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_9457.jpg
c0_safe_driving/img_36597.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_36597.jpg
c0_safe_driving/img_83911.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_83911.jpg
c0_safe_driving/img_36173.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_36173.jpg
c0_safe_driving/img_65547.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_65547.jpg
c0_safe_driving/img_91925.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_91925.jpg
c0_safe_driving/img_48426.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_48426.jpg
c0_safe_driving/img_67027.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_67027.jpg
c0_safe_driving/img_29923.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_29923.jpg
c0_safe_driving/img_94842.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_94842.jpg
c0_safe_driving/img_10327.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_10327.jpg
c0_safe_driving/img_34269.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_34269.jpg
c0_safe_driving/img_20632.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_20632.jpg
c0_safe_driving/img_57952.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_57952.jpg
c0_safe_driving/img_40141.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_40141.jpg
c0_safe_driving/img_14111.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_14111.jpg
c0_safe_driving/img_47847.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_47847.jpg
c0_safe_driving/img_3600.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_3600.jpg
c0_safe_driving/img_20144.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_20144.jpg
c0_safe_driving/img_47474.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_47474.jpg
c0_safe_driving/img_92814.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_92814.jpg
c0_safe_driving/img_12868.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_12868.jpg
c0_safe_driving/img_10652.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_10652.jpg
c0_safe_driving/img_43148.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_43148.jpg
c0_safe_driving/img_60226.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_60226.jpg
c0_safe_driving/img_71755.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_71755.jpg
c0_safe_driving/img_78263.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_78263.jpg
c0_safe_driving/img_71045.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_71045.jpg
c0_safe_driving/img_45290.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_45290.jpg
c0_safe_driving/img_13033.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_13033.jpg
c0_safe_driving/img_62101.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_62101.jpg
c0_safe_driving/img_86642.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_86642.jpg
c0_safe_driving/img_52801.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_52801.jpg
c0_safe_driving/img_97072.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_97072.jpg
c0_safe_driving/img_35373.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_35373.jpg
c0_safe_driving/img_15596.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_15596.jpg
c0_safe_driving/img_14757.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_14757.jpg
c0_safe_driving/img_82321.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_82321.jpg
c0_safe_driving/img_40312.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_40312.jpg
c0_safe_driving/img_43317.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_43317.jpg
c0_safe_driving/img_99194.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_99194.jpg
c0_safe_driving/img_50681.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_50681.jpg
c0_safe_driving/img_54792.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_54792.jpg
c0_safe_driving/img_67865.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_67865.jpg
c0_safe_driving/img_6874.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_6874.jpg
c0_safe_driving/img_26926.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_26926.jpg
c0_safe_driving/img_5785.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_5785.jpg
c0_safe_driving/img_95735.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_95735.jpg
c0_safe_driving/img_78223.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_78223.jpg
c0_safe_driving/img_71240.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_71240.jpg
c0_safe_driving/img_72865.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_72865.jpg
c0_safe_driving/img_57905.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_57905.jpg
c0_safe_driving/img_98046.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_98046.jpg
c0_safe_driving/img_71196.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_71196.jpg
c0_safe_driving/img_31623.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_31623.jpg
c0_safe_driving/img_49623.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_49623.jpg
c0_safe_driving/img_5605.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_5605.jpg
c0_safe_driving/img_43623.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_43623.jpg
c0_safe_driving/img_25822.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_25822.jpg
c0_safe_driving/img_71308.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_71308.jpg
c0_safe_driving/img_23874.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_23874.jpg
c0_safe_driving/img_92507.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_92507.jpg
c0_safe_driving/img_5957.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_5957.jpg
c0_safe_driving/img_80596.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_80596.jpg
c0_safe_driving/img_1617.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_1617.jpg
c0_safe_driving/img_60355.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_60355.jpg
c0_safe_driving/img_88552.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_88552.jpg
c0_safe_driving/img_88932.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_88932.jpg
c0_safe_driving/img_13380.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_13380.jpg
c0_safe_driving/img_83326.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_83326.jpg
c0_safe_driving/img_25389.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_25389.jpg
c0_safe_driving/img_27901.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_27901.jpg
c0_safe_driving/img_24204.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_24204.jpg
c0_safe_driving/img_13585.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_13585.jpg
c0_safe_driving/img_101419.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_101419.jpg
c0_safe_driving/img_58679.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_58679.jpg
c0_safe_driving/img_41847.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_41847.jpg
c0_safe_driving/img_3478.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_3478.jpg
c0_safe_driving/img_26245.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_26245.jpg
c0_safe_driving/img_24917.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_24917.jpg
c0_safe_driving/img_39046.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_39046.jpg
c0_safe_driving/img_3432.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_3432.jpg
c0_safe_driving/img_49775.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_49775.jpg
c0_safe_driving/img_23578.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_23578.jpg
c0_safe_driving/img_48931.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_48931.jpg
c0_safe_driving/img_45462.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_45462.jpg
c0_safe_driving/img_21744.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_21744.jpg
c0_safe_driving/img_34741.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_34741.jpg
c0_safe_driving/img_94359.jpg,c0_safe_driving,c0,safe_driving,0,/content/drive/MyDrive/driver-distraction-detection/data/raw/c0_safe_driving/img_94359.jpg
